,source,target
159121,15192,37021
159122,15192,35070
159123,15192,15994
159124,15192,21236
159125,15192,26189
159126,15192,31062
159127,15192,21494
159128,15192,16851
159129,15192,37535
159130,15192,19732
159131,15192,37014
159132,15192,24376
159133,15192,12844
159134,15192,31091
159135,15192,7513
159136,15192,11135
159137,15192,16057
159138,15192,35928
159139,15192,36322
159140,218,6044
159141,218,14319
159142,218,7712
159143,218,27291
159144,218,16631
159145,218,14613
159146,218,5617
159147,218,6544
159148,218,33293
159149,218,1632
159150,218,588
159151,218,24031
159152,218,2579
159153,218,27202
159154,218,19982
159155,218,14249
159156,218,8321
159157,218,20321
159158,218,31039
159159,218,4972
159160,218,21501
159161,218,2347
159162,218,13647
159163,218,26086
159164,218,24677
159165,218,16916
159166,6044,17415
159167,6044,10409
159168,14319,506
159169,14319,6394
159170,14319,2442
159171,14319,34420
159172,14319,3418
159173,14319,3757
159174,14319,3887
159175,14319,27941
159176,14319,7177
159177,14319,7635
159178,14319,34628
159179,14319,19761
159180,14319,9352
159181,14319,10444
159182,14319,26379
159183,14319,12404
159184,14319,8142
159185,14319,13273
159186,14319,13504
159187,14319,13655
159188,14319,13658
159189,14319,18993
159190,14319,23523
159191,14319,16457
159192,14319,36634
159193,14319,24984
159194,14319,29710
159195,14319,35700
159196,14319,22837
159197,14319,24226
159198,14319,34485
159199,14319,33101
159200,14319,26113
159201,14319,20476
159202,14319,22630
159203,14319,11385
159204,14319,13647
159205,14319,22692
159206,14319,21471
159207,14319,24053
159208,14319,36224
159209,14319,21748
159210,14319,14791
159211,14319,21979
159212,14319,27933
159213,14319,31616
159214,14319,23319
159215,14319,16888
159216,14319,37139
159217,14319,15668
159218,14319,33837
159219,14319,29584
159220,14319,37380
159221,14319,21501
159222,14319,24677
159223,14319,2347
159224,14319,37310
159225,14319,5149
159226,14319,4325
159227,14319,24088
159228,14319,8900
159229,7712,1032
159230,7712,2284
159231,7712,2701
159232,7712,2907
159233,7712,5187
159234,7712,5314
159235,7712,5598
159236,7712,5890
159237,7712,7074
159238,7712,7361
159239,7712,7445
159240,7712,7654
159241,7712,36419
159242,7712,13301
159243,7712,28630
159244,7712,29973
159245,7712,8971
159246,7712,3724
159247,7712,17317
159248,7712,20528
159249,7712,19582
159250,7712,35106
159251,7712,22938
159252,7712,12178
159253,7712,2347
159254,7712,14537
159255,7712,36772
159256,7712,22196
159257,7712,13689
159258,7712,15855
159259,7712,10905
159260,7712,19880
159261,7712,19682
159262,7712,32212
159263,7712,12417
159264,7712,19105
159265,7712,19879
159266,7712,30993
159267,7712,33837
159268,7712,36474
159269,7712,9499
159270,7712,28461
159271,7712,28909
159272,7712,28142
159273,7712,27062
159274,7712,15568
159275,7712,16029
159276,7712,26987
159277,7712,35521
159278,27291,956
159279,27291,1154
159280,27291,19018
159281,27291,36369
159282,27291,2083
159283,27291,9939
159284,27291,8386
159285,27291,8687
159286,27291,8734
159287,27291,10396
159288,27291,10703
159289,27291,12348
159290,27291,13172
159291,27291,13603
159292,27291,15000
159293,27291,15552
159294,27291,27610
159295,27291,21376
159296,27291,4961
159297,27291,29297
159298,27291,22885
159299,27291,22973
159300,27291,23069
159301,27291,23792
159302,27291,166
159303,27291,24759
159304,27291,11316
159305,27291,27601
159306,27291,11385
159307,27291,37128
159308,27291,20425
159309,27291,34052
159310,27291,25926
159311,27291,16420
159312,27291,24649
159313,27291,2015
159314,27291,31468
159315,16631,228
159316,16631,369
159317,16631,383
159318,16631,503
159319,16631,506
159320,16631,643
159321,16631,667
159322,16631,746
159323,16631,759
159324,16631,764
159325,16631,956
159326,16631,1032
159327,16631,1154
159328,16631,31143
159329,16631,1377
159330,16631,8575
159331,16631,10541
159332,16631,1942
159333,16631,2100
159334,16631,2106
159335,16631,2330
159336,16631,2442
159337,16631,31377
159338,16631,2751
159339,16631,2855
159340,16631,3045
159341,16631,3108
159342,16631,32606
159343,16631,3429
159344,16631,6669
159345,16631,3917
159346,16631,4069
159347,16631,4081
159348,16631,4154
159349,16631,4216
159350,16631,4240
159351,16631,4399
159352,16631,4519
159353,16631,4673
159354,16631,4740
159355,16631,33998
159356,16631,4860
159357,16631,5030
159358,16631,5107
159359,16631,5190
159360,16631,5419
159361,16631,5714
159362,16631,5846
159363,16631,5897
159364,16631,5979
159365,16631,6016
159366,16631,6068
159367,16631,6100
159368,16631,31379
159369,16631,1029
159370,16631,6276
159371,16631,1335
159372,16631,35940
159373,16631,6371
159374,16631,6376
159375,16631,6413
159376,16631,6574
159377,16631,6678
159378,16631,3801
159379,16631,4983
159380,16631,5113
159381,16631,6946
159382,16631,6975
159383,16631,7140
159384,16631,7227
159385,16631,35923
159386,16631,7249
159387,16631,7482
159388,16631,7577
159389,16631,25815
159390,16631,7867
159391,16631,7912
159392,16631,7948
159393,16631,8037
159394,16631,8064
159395,16631,8083
159396,16631,8090
159397,16631,8209
159398,16631,8355
159399,16631,4454
159400,16631,8687
159401,16631,8783
159402,16631,8856
159403,16631,8913
159404,16631,9015
159405,16631,9246
159406,16631,9259
159407,16631,9544
159408,16631,9736
159409,16631,9748
159410,16631,9888
159411,16631,9895
159412,16631,9958
159413,16631,9980
159414,16631,10019
159415,16631,32785
159416,16631,10444
159417,16631,10737
159418,16631,10782
159419,16631,10791
159420,16631,10819
159421,16631,11013
159422,16631,11019
159423,16631,11068
159424,16631,11101
159425,16631,11128
159426,16631,11283
159427,16631,11301
159428,16631,11334
159429,16631,11421
159430,16631,26479
159431,16631,11576
159432,16631,26503
159433,16631,11696
159434,16631,5694
159435,16631,11966
159436,16631,12048
159437,16631,12081
159438,16631,12082
159439,16631,12326
159440,16631,12440
159441,16631,8142
159442,16631,12762
159443,16631,12857
159444,16631,12869
159445,16631,20498
159446,16631,13094
159447,16631,13178
159448,16631,13504
159449,16631,14460
159450,16631,13551
159451,16631,13655
159452,16631,13689
159453,16631,13773
159454,16631,21445
159455,16631,20682
159456,16631,14305
159457,16631,14664
159458,16631,36107
159459,16631,14696
159460,16631,14841
159461,16631,14882
159462,16631,27068
159463,16631,15106
159464,16631,15320
159465,16631,15419
159466,16631,20275
159467,16631,34862
159468,16631,19255
159469,16631,15457
159470,16631,15517
159471,16631,15540
159472,16631,15552
159473,16631,15651
159474,16631,21805
159475,16631,15904
159476,16631,15907
159477,16631,16078
159478,16631,16112
159479,16631,16156
159480,16631,16184
159481,16631,36738
159482,16631,34804
159483,16631,17967
159484,16631,36420
159485,16631,32909
159486,16631,27681
159487,16631,22393
159488,16631,24116
159489,16631,29067
159490,16631,14651
159491,16631,22345
159492,16631,21753
159493,16631,22954
159494,16631,36473
159495,16631,27721
159496,16631,10609
159497,16631,32657
159498,16631,28142
159499,16631,9472
159500,16631,18423
159501,16631,23956
159502,16631,18823
159503,16631,28489
159504,16631,29559
159505,16631,16420
159506,16631,24915
159507,16631,32688
159508,16631,17865
159509,16631,15688
159510,16631,32692
159511,16631,28371
159512,16631,15514
159513,16631,13311
159514,16631,24745
159515,16631,16706
159516,16631,17885
159517,16631,29584
159518,16631,37068
159519,16631,34818
159520,16631,27188
159521,16631,19036
159522,16631,22423
159523,16631,26586
159524,16631,25393
159525,16631,23642
159526,16631,26603
159527,16631,24233
159528,16631,19168
159529,16631,29766
159530,16631,27223
159531,16631,12167
159532,16631,21309
159533,16631,23069
159534,16631,25832
159535,16631,23682
159536,16631,29026
159537,16631,18154
159538,16631,1265
159539,16631,31806
159540,16631,18485
159541,16631,17098
159542,16631,37055
159543,16631,19667
159544,16631,32232
159545,16631,29061
159546,16631,33870
159547,16631,31556
159548,16631,27651
159549,16631,21355
159550,16631,27798
159551,16631,36011
159552,16631,23130
159553,16631,32187
159554,16631,37415
159555,16631,26652
159556,16631,20800
159557,16631,35375
159558,16631,33459
159559,16631,36233
159560,16631,26108
159561,16631,834
159562,16631,36050
159563,16631,33502
159564,16631,22821
159565,16631,22566
159566,16631,23295
159567,16631,29516
159568,16631,36068
159569,16631,29747
159570,16631,29422
159571,16631,15375
159572,16631,30391
159573,16631,33537
159574,16631,2995
159575,16631,21762
159576,16631,24649
159577,16631,33174
159578,16631,16882
159579,16631,20861
159580,16631,36098
159581,16631,17760
159582,16631,24442
159583,16631,2935
159584,16631,17479
159585,16631,18996
159586,16631,28218
159587,16631,33345
159588,16631,25592
159589,16631,37346
159590,16631,24823
159591,16631,37420
159592,16631,34187
159593,16631,29819
159594,16631,28601
159595,16631,28867
159596,16631,33293
159597,16631,1487
159598,16631,14536
159599,16631,34292
159600,16631,20358
159601,16631,13519
159602,16631,21501
159603,16631,25038
159604,16631,32979
159605,16631,22671
159606,16631,6904
159607,16631,24464
159608,16631,11771
159609,16631,31095
159610,16631,18739
159611,16631,27452
159612,16631,35149
159613,16631,18170
159614,16631,34156
159615,16631,26444
159616,16631,25666
159617,16631,36205
159618,16631,21764
159619,16631,36936
159620,16631,19880
159621,16631,10660
159622,16631,23916
159623,16631,20657
159624,16631,37518
159625,16631,166
159626,16631,19093
159627,16631,24293
159628,16631,32435
159629,16631,35492
159630,16631,21576
159631,16631,29159
159632,16631,25628
159633,16631,23950
159634,16631,28122
159635,16631,18235
159636,16631,21592
159637,16631,3219
159638,16631,37473
159639,16631,13478
159640,16631,36397
159641,16631,21794
159642,16631,36955
159643,16631,21047
159644,16631,26971
159645,16631,24583
159646,16631,16709
159647,16631,25854
159648,16631,17681
159649,16631,18855
159650,16631,20512
159651,16631,17080
159652,16631,36989
159653,16631,26999
159654,16631,24613
159655,16631,30100
159656,16631,19422
159657,16631,26093
159658,16631,29710
159659,16631,31272
159660,16631,21100
159661,16631,19982
159662,16631,17110
159663,16631,20537
159664,16631,34867
159665,16631,34431
159666,16631,20259
159667,16631,29799
159668,16631,15681
159669,16631,37056
159670,16631,35106
159671,16631,23163
159672,16631,30697
159673,16631,24677
159674,16631,18927
159675,16631,19482
159676,16631,37688
159677,14613,1280
159678,14613,13027
159679,14613,20607
159680,14613,35686
159681,14613,18803
159682,14613,21167
159683,14613,26325
159684,5617,2907
159685,5617,10660
159686,5617,23629
159687,5617,24212
159688,5617,10703
159689,5617,21133
159690,5617,34140
159691,5617,15419
159692,5617,16434
159693,5617,12744
159694,5617,9352
159695,5617,7227
159696,5617,37216
159697,5617,23523
159698,5617,12712
159699,5617,24677
159700,5617,11169
159701,5617,33017
159702,5617,37593
159703,5617,34681
159704,5617,18423
159705,5617,20657
159706,5617,13647
159707,5617,27202
159708,5617,15519
159709,5617,6910
159710,6544,9065
159711,6544,33741
159712,6544,21047
159713,6544,22102
159714,6544,7470
159715,6544,6472
159716,6544,27342
159717,6544,20513
159718,6544,20922
159719,6544,10686
159720,6544,22825
159721,6544,5408
159722,6544,26649
159723,6544,15587
159724,6544,31674
159725,6544,6042
159726,33293,506
159727,33293,19663
159728,33293,10905
159729,33293,17057
159730,33293,17500
159731,33293,24212
159732,33293,28794
159733,1632,33486
159734,1632,6083
159735,1632,35864
159736,1632,22644
159737,1632,36934
159738,1632,2984
159739,1632,32987
159740,1632,7972
159741,1632,166
159742,1632,1938
159743,1632,32672
159744,1632,7418
159745,1632,17823
159746,1632,11385
159747,1632,24677
159748,1632,22394
159749,588,13658
159750,588,28340
159751,588,12744
159752,588,26649
159753,588,35437
159754,588,18458
159755,588,2347
159756,588,18607
159757,588,33837
159758,24031,5206
159759,2579,14289
159760,2579,35923
159761,2579,22553
159762,2579,1265
159763,2579,13923
159764,2579,17458
159765,2579,13451
159766,2579,1550
159767,2579,25083
159768,2579,7246
159769,27202,282
159770,27202,1369
159771,27202,2340
159772,27202,31981
159773,27202,35940
159774,27202,3801
159775,27202,9352
159776,27202,11542
159777,27202,12587
159778,27202,14138
159779,27202,16019
159780,27202,17080
159781,27202,19685
159782,27202,21501
159783,27202,24155
159784,27202,24212
159785,27202,15375
159786,27202,10660
159787,27202,37120
159788,27202,29710
159789,27202,36959
159790,27202,33345
159791,27202,28909
159792,27202,22594
159793,27202,29353
159794,27202,27623
159795,27202,34681
159796,27202,28542
159797,27202,13647
159798,19982,27979
159799,19982,1080
159800,19982,2209
159801,19982,2331
159802,19982,2850
159803,19982,33291
159804,19982,8361
159805,19982,20321
159806,19982,14566
159807,19982,14791
159808,19982,15086
159809,19982,15186
159810,19982,15907
159811,19982,16929
159812,19982,17480
159813,19982,19557
159814,19982,19805
159815,19982,22074
159816,19982,24759
159817,19982,30595
159818,19982,27601
159819,19982,35105
159820,19982,36934
159821,19982,36846
159822,19982,26743
159823,19982,32693
159824,19982,22479
159825,19982,25458
159826,19982,14910
159827,19982,21262
159828,19982,26663
159829,19982,28754
159830,19982,28601
159831,19982,31468
159832,19982,22236
159833,19982,35427
159834,19982,21662
159835,19982,24677
159836,19982,26694
159837,19982,18422
159838,14249,223
159839,14249,30282
159840,14249,6453
159841,14249,5744
159842,14249,10685
159843,14249,26385
159844,14249,11472
159845,14249,12384
159846,14249,13770
159847,14249,14246
159848,14249,25952
159849,14249,21492
159850,14249,20954
159851,14249,16862
159852,14249,18520
159853,14249,11903
159854,14249,1301
159855,14249,33506
159856,14249,6664
159857,14249,15950
159858,14249,36556
159859,14249,16509
159860,14249,28684
159861,14249,21148
159862,14249,27589
159863,14249,30863
159864,14249,25115
159865,14249,28179
159866,14249,27147
159867,8321,9695
159868,8321,16526
159869,8321,35419
159870,8321,13647
159871,8321,19805
159872,20321,506
159873,20321,1280
159874,20321,3002
159875,20321,6218
159876,20321,3356
159877,20321,3724
159878,20321,1464
159879,20321,13152
159880,20321,22996
159881,31039,755
159882,31039,2108
159883,31039,2702
159884,31039,3045
159885,31039,31925
159886,31039,5654
159887,31039,6209
159888,31039,3801
159889,31039,7332
159890,31039,7755
159891,31039,9780
159892,31039,36667
159893,31039,12142
159894,31039,21935
159895,31039,22333
159896,31039,25313
159897,31039,7958
159898,31039,27488
159899,31039,24944
159900,31039,28953
159901,31039,17612
159902,31039,27058
159903,31039,24398
159904,31039,19170
159905,31039,30412
159906,31039,37117
159907,4972,31347
159908,4972,10176
159909,4972,19411
159910,4972,19805
159911,4972,24173
159912,4972,25613
159913,4972,25963
159914,4972,30214
159915,4972,33571
159916,21501,320
159917,21501,701
159918,21501,733
159919,21501,864
159920,21501,1154
159921,21501,1633
159922,21501,1890
159923,21501,6394
159924,21501,31351
159925,21501,3132
159926,21501,4399
159927,21501,4574
159928,21501,1390
159929,21501,6432
159930,21501,6818
159931,21501,25679
159932,21501,7284
159933,21501,8341
159934,21501,8926
159935,21501,10014
159936,21501,10899
159937,21501,10905
159938,21501,12070
159939,21501,12404
159940,21501,12456
159941,21501,13440
159942,21501,14031
159943,21501,14171
159944,21501,36540
159945,21501,14906
159946,21501,16185
159947,21501,16479
159948,21501,26356
159949,21501,16646
159950,21501,17115
159951,21501,35962
159952,21501,17360
159953,21501,18721
159954,21501,19454
159955,21501,56
159956,21501,32835
159957,21501,20201
159958,21501,20369
159959,21501,20528
159960,21501,20684
159961,21501,23523
159962,21501,31957
159963,21501,421
159964,21501,17965
159965,21501,27233
159966,21501,22763
159967,21501,30569
159968,21501,26208
159969,21501,26823
159970,21501,32505
159971,21501,28909
159972,21501,35149
159973,21501,29973
159974,21501,3724
159975,21501,23123
159976,21501,25648
159977,21501,36650
159978,21501,2347
159979,21501,34757
159980,21501,35437
159981,21501,17127
159982,21501,25096
159983,21501,31468
159984,21501,26238
159985,21501,24658
159986,21501,36887
159987,21501,36559
159988,21501,33289
159989,21501,24363
159990,21501,36794
159991,21501,26753
159992,21501,37080
159993,2347,383
159994,2347,506
159995,2347,571
159996,2347,759
159997,2347,857
159998,2347,960
159999,2347,1120
160000,2347,25863
160001,2347,31143
160002,2347,1317
160003,2347,1819
160004,2347,6394
160005,2347,1937
160006,2347,1942
160007,2347,2442
160008,2347,24917
160009,2347,31393
160010,2347,2984
160011,2347,3042
160012,2347,3053
160013,2347,3075
160014,2347,3370
160015,2347,3436
160016,2347,3917
160017,2347,3987
160018,2347,19018
160019,2347,4069
160020,2347,4134
160021,2347,4339
160022,2347,4399
160023,2347,4559
160024,2347,4871
160025,2347,7041
160026,2347,27843
160027,2347,6568
160028,2347,6608
160029,2347,3801
160030,2347,6764
160031,2347,7213
160032,2347,7297
160033,2347,7449
160034,2347,7625
160035,2347,8083
160036,2347,12539
160037,2347,8396
160038,2347,4454
160039,2347,8812
160040,2347,8843
160041,2347,8913
160042,2347,9148
160043,2347,36091
160044,2347,9878
160045,2347,9966
160046,2347,10703
160047,2347,10737
160048,2347,10829
160049,2347,10835
160050,2347,10876
160051,2347,10893
160052,2347,35797
160053,2347,11019
160054,2347,11434
160055,2347,12231
160056,2347,12283
160057,2347,12549
160058,2347,13124
160059,2347,13504
160060,2347,13655
160061,2347,13830
160062,2347,36342
160063,2347,14011
160064,2347,14171
160065,2347,14186
160066,2347,14484
160067,2347,14506
160068,2347,14528
160069,2347,14661
160070,2347,14885
160071,2347,14915
160072,2347,15368
160073,2347,15464
160074,2347,15540
160075,2347,17254
160076,2347,15703
160077,2347,15779
160078,2347,15855
160079,2347,15980
160080,2347,16143
160081,2347,16434
160082,2347,16804
160083,2347,16882
160084,2347,17293
160085,2347,17322
160086,2347,17681
160087,2347,235
160088,2347,17871
160089,2347,18180
160090,2347,18249
160091,2347,18376
160092,2347,18607
160093,2347,15688
160094,2347,18927
160095,2347,19796
160096,2347,19858
160097,2347,19941
160098,2347,9438
160099,2347,20528
160100,2347,21001
160101,2347,15739
160102,2347,21047
160103,2347,18280
160104,2347,21699
160105,2347,22158
160106,2347,22185
160107,2347,22345
160108,2347,22644
160109,2347,22671
160110,2347,22837
160111,2347,23273
160112,2347,23593
160113,2347,23692
160114,2347,23901
160115,2347,17965
160116,2347,23956
160117,2347,24179
160118,2347,37268
160119,2347,24293
160120,2347,24639
160121,2347,24677
160122,2347,24759
160123,2347,5537
160124,2347,6464
160125,2347,25765
160126,2347,25898
160127,2347,25981
160128,2347,10048
160129,2347,26728
160130,2347,27015
160131,2347,27062
160132,2347,27494
160133,2347,27680
160134,2347,27736
160135,2347,27933
160136,2347,23194
160137,2347,28461
160138,2347,24363
160139,2347,35496
160140,2347,23978
160141,2347,29584
160142,2347,29710
160143,2347,29973
160144,2347,22801
160145,2347,30536
160146,2347,30539
160147,2347,28671
160148,2347,30656
160149,2347,31044
160150,2347,11385
160151,2347,23511
160152,2347,36636
160153,2347,31468
160154,2347,31598
160155,2347,26948
160156,2347,32187
160157,2347,18422
160158,2347,33101
160159,2347,33296
160160,2347,16420
160161,2347,33537
160162,2347,34052
160163,2347,34566
160164,2347,24717
160165,2347,18996
160166,2347,35070
160167,2347,35179
160168,2347,29772
160169,2347,35967
160170,2347,36212
160171,2347,36228
160172,2347,36398
160173,2347,36634
160174,2347,36934
160175,2347,36959
160176,2347,37461
160177,2347,19093
160178,2347,37644
160179,2347,25879
160180,2347,25616
160181,13647,288
160182,13647,383
160183,13647,482
160184,13647,503
160185,13647,506
160186,13647,571
160187,13647,751
160188,13647,804
160189,13647,1094
160190,13647,31143
160191,13647,18667
160192,13647,6394
160193,13647,1980
160194,13647,2330
160195,13647,2441
160196,13647,2442
160197,13647,2647
160198,13647,2751
160199,13647,2961
160200,13647,3053
160201,13647,31794
160202,13647,3602
160203,13647,3620
160204,13647,3853
160205,13647,3887
160206,13647,3950
160207,13647,3987
160208,13647,19018
160209,13647,4339
160210,13647,4399
160211,13647,16288
160212,13647,4433
160213,13647,4476
160214,13647,4639
160215,13647,3335
160216,13647,5107
160217,13647,5190
160218,13647,5436
160219,13647,31981
160220,13647,7041
160221,13647,6144
160222,13647,6171
160223,13647,2723
160224,13647,27843
160225,13647,6574
160226,13647,7119
160227,13647,7300
160228,13647,7331
160229,13647,7370
160230,13647,7445
160231,13647,7449
160232,13647,7625
160233,13647,9381
160234,13647,7631
160235,13647,7683
160236,13647,7912
160237,13647,8241
160238,13647,8952
160239,13647,9083
160240,13647,9757
160241,13647,9769
160242,13647,9873
160243,13647,10013
160244,13647,32785
160245,13647,10444
160246,13647,10737
160247,13647,26379
160248,13647,11318
160249,13647,29873
160250,13647,29531
160251,13647,12078
160252,13647,12536
160253,13647,12992
160254,13647,13008
160255,13647,13504
160256,13647,13569
160257,13647,13655
160258,13647,13923
160259,13647,14225
160260,13647,14250
160261,13647,14492
160262,13647,14661
160263,13647,27093
160264,13647,15038
160265,13647,15086
160266,13647,21282
160267,13647,19255
160268,13647,15457
160269,13647,19421
160270,13647,15540
160271,13647,17254
160272,13647,16037
160273,13647,16151
160274,13647,27610
160275,13647,16434
160276,13647,16804
160277,13647,16940
160278,13647,35090
160279,13647,17655
160280,13647,17865
160281,13647,17885
160282,13647,18102
160283,13647,18524
160284,13647,12707
160285,13647,18927
160286,13647,18968
160287,13647,34438
160288,13647,19422
160289,13647,19670
160290,13647,19805
160291,13647,25880
160292,13647,19902
160293,13647,10609
160294,13647,20165
160295,13647,20657
160296,13647,21748
160297,13647,21047
160298,13647,21135
160299,13647,21167
160300,13647,30428
160301,13647,21532
160302,13647,21704
160303,13647,21979
160304,13647,22289
160305,13647,12939
160306,13647,22556
160307,13647,22644
160308,13647,22724
160309,13647,22764
160310,13647,22837
160311,13647,14229
160312,13647,23523
160313,13647,23887
160314,13647,17965
160315,13647,37346
160316,13647,24658
160317,13647,24677
160318,13647,20453
160319,13647,25105
160320,13647,26569
160321,13647,26649
160322,13647,27159
160323,13647,22821
160324,13647,15969
160325,13647,27584
160326,13647,27601
160327,13647,27933
160328,13647,27944
160329,13647,28139
160330,13647,28197
160331,13647,24363
160332,13647,28809
160333,13647,29418
160334,13647,29559
160335,13647,29710
160336,13647,29973
160337,13647,20861
160338,13647,30471
160339,13647,30569
160340,13647,30571
160341,13647,30819
160342,13647,31095
160343,13647,36098
160344,13647,32582
160345,13647,32931
160346,13647,37139
160347,13647,21714
160348,13647,3858
160349,13647,23415
160350,13647,21764
160351,13647,36224
160352,13647,22419
160353,13647,33971
160354,13647,19093
160355,13647,33101
160356,13647,16420
160357,13647,32249
160358,13647,34522
160359,13647,36634
160360,13647,32853
160361,13647,36368
160362,13647,33502
160363,13647,36258
160364,13647,14910
160365,13647,36389
160366,13647,35739
160367,13647,24351
160368,13647,34705
160369,13647,37380
160370,26086,467
160371,26086,2984
160372,26086,6669
160373,26086,4976
160374,26086,5097
160375,26086,35940
160376,26086,16882
160377,26086,19900
160378,26086,21047
160379,26086,21167
160380,26086,21469
160381,26086,19996
160382,26086,21733
160383,26086,23792
160384,26086,30571
160385,26086,31468
160386,26086,34589
160387,26086,28197
160388,26086,16781
160389,26086,10526
160390,24677,506
160391,24677,1363
160392,24677,1514
160393,24677,6394
160394,24677,2850
160395,24677,3887
160396,24677,7331
160397,24677,8734
160398,24677,10494
160399,24677,10589
160400,24677,10810
160401,24677,11177
160402,24677,11883
160403,24677,33350
160404,24677,12404
160405,24677,13658
160406,24677,13830
160407,24677,13874
160408,24677,13715
160409,24677,15587
160410,24677,15384
160411,24677,19255
160412,24677,16418
160413,24677,16457
160414,24677,18136
160415,24677,18180
160416,24677,32835
160417,24677,10609
160418,24677,20165
160419,24677,20528
160420,24677,20925
160421,24677,22236
160422,24677,23523
160423,24677,166
160424,24677,32109
160425,24677,32582
160426,24677,3724
160427,24677,33788
160428,24677,32931
160429,24677,34594
160430,24677,35106
160431,24677,33101
160432,24677,26823
160433,24677,26136
160434,24677,34757
160435,24677,29973
160436,24677,5135
160437,24677,35826
160438,24677,29584
160439,24677,28909
160440,24677,36011
160441,16916,521
160442,16916,939
160443,16916,1942
160444,16916,2082
160445,16916,2331
160446,16916,2977
160447,16916,4420
160448,16916,5891
160449,16916,5897
160450,16916,6574
160451,16916,26313
160452,16916,10772
160453,16916,14915
160454,16916,15159
160455,16916,15517
160456,16916,27610
160457,16916,16800
160458,16916,17050
160459,16916,35090
160460,16916,18066
160461,16916,33151
160462,16916,19617
160463,16916,20846
160464,16916,29584
160465,16916,29092
160466,16916,28775
160467,16916,26480
160468,16916,25666
160469,16916,30310
160470,16916,27944
160471,16916,21311
160472,16916,35106
160473,16916,28542
160474,16916,22801
160475,16916,29911
160476,16916,29393
160477,16916,22523
160478,219,29212
160479,219,25279
160480,219,21881
160481,219,24472
160482,219,9635
160483,219,20638
160484,219,5859
160485,219,24125
160486,219,33010
160487,219,33837
160488,219,32129
160489,219,852
160490,219,28697
160491,219,16843
160492,219,2316
160493,219,23903
160494,219,24969
160495,219,5009
160496,219,9547
160497,219,27629
160498,29212,304
160499,29212,411
160500,29212,637
160501,29212,708
160502,29212,1207
160503,29212,1471
160504,29212,1518
160505,29212,1629
160506,29212,1651
160507,29212,31237
160508,29212,2286
160509,29212,2305
160510,29212,2613
160511,29212,35772
160512,29212,3592
160513,29212,3604
160514,29212,3700
160515,29212,3732
160516,29212,4024
160517,29212,4354
160518,29212,4408
160519,29212,4892
160520,29212,19187
160521,29212,5245
160522,29212,5485
160523,29212,5755
160524,29212,5965
160525,29212,5983
160526,29212,6006
160527,29212,6069
160528,29212,19404
160529,29212,22854
160530,29212,7631
160531,29212,10761
160532,29212,8197
160533,29212,8650
160534,29212,9961
160535,29212,10208
160536,29212,10228
160537,29212,10271
160538,29212,32809
160539,29212,10479
160540,29212,37336
160541,29212,20094
160542,29212,34689
160543,29212,11161
160544,29212,11488
160545,29212,11651
160546,29212,31149
160547,29212,12114
160548,29212,12376
160549,29212,12383
160550,29212,13143
160551,29212,35114
160552,29212,13296
160553,29212,13504
160554,29212,13782
160555,29212,13853
160556,29212,14379
160557,29212,14515
160558,29212,14792
160559,29212,14846
160560,29212,15299
160561,29212,15328
160562,29212,15686
160563,29212,15728
160564,29212,15921
160565,29212,15994
160566,29212,16261
160567,29212,16453
160568,29212,16510
160569,29212,16654
160570,29212,16733
160571,29212,16788
160572,29212,17021
160573,29212,17064
160574,29212,17731
160575,29212,21260
160576,29212,17883
160577,29212,17982
160578,29212,21374
160579,29212,18772
160580,29212,34339
160581,29212,19399
160582,29212,2618
160583,29212,20638
160584,29212,14205
160585,29212,29953
160586,29212,18564
160587,29212,21405
160588,29212,21947
160589,29212,21954
160590,29212,21972
160591,29212,22003
160592,29212,22013
160593,29212,22121
160594,29212,22375
160595,29212,23436
160596,29212,23541
160597,29212,24102
160598,29212,24130
160599,29212,24225
160600,29212,24580
160601,29212,19524
160602,29212,24820
160603,29212,25125
160604,29212,25130
160605,29212,4986
160606,29212,25659
160607,29212,26077
160608,29212,26659
160609,29212,12518
160610,29212,27660
160611,29212,27842
160612,29212,28193
160613,29212,22757
160614,29212,28733
160615,29212,28745
160616,29212,26703
160617,29212,33228
160618,29212,7438
160619,29212,33239
160620,29212,31516
160621,29212,28789
160622,29212,34860
160623,29212,33635
160624,29212,31407
160625,29212,31999
160626,29212,30338
160627,29212,37559
160628,29212,35867
160629,29212,36869
160630,29212,37181
160631,29212,34627
160632,29212,4619
160633,29212,34578
160634,29212,29725
160635,29212,36070
160636,29212,37209
160637,29212,16893
160638,29212,29593
160639,29212,35291
160640,29212,31810
160641,29212,35958
160642,29212,37478
160643,29212,31404
160644,29212,37592
160645,29212,35002
160646,29212,32799
160647,29212,36275
160648,29212,26491
160649,29212,31572
160650,29212,22594
160651,29212,32539
160652,29212,21123
160653,29212,33793
160654,29212,24010
160655,29212,14155
160656,25279,37281
160657,21881,30320
160658,21881,3969
160659,21881,4366
160660,21881,18704
160661,21881,13788
160662,21881,14749
160663,21881,15180
160664,21881,19162
160665,21881,35331
160666,21881,24758
160667,21881,25166
160668,21881,26673
160669,21881,26786
160670,21881,33594
160671,24472,30180
160672,24472,29851
160673,9635,5973
160674,9635,9806
160675,9635,34916
160676,9635,34300
160677,9635,493
160678,20638,2610
160679,20638,31637
160680,20638,4592
160681,20638,12854
160682,20638,16041
160683,20638,19263
160684,20638,34450
160685,20638,26026
160686,20638,25062
160687,5859,798
